episode,total_steps,ep_reward,avg_P_supply,avg_hawkishness,avg_uncertainty,ent_coef,elapsed_s
1167,560160,-3371.1076,0.405,0.1167,0.2708,0.0,2589.6
1168,560640,-6064.1633,0.4217,-0.175,0.4433,0.0,2589.8
1169,561120,-3783.0146,0.4192,0.3025,0.3471,0.0,2589.9
1170,561600,-3605.5735,0.4192,0.2717,0.2896,0.0,2617.8
1171,562080,-3875.9032,0.4767,-0.0792,0.3917,0.0,2617.9
1172,562560,-5615.6181,0.35,0.2383,0.225,0.0,2618.1
1173,563040,-3371.4781,0.24,0.2442,0.225,0.0,2618.3
1174,563520,-3716.094,0.525,-0.175,0.4375,0.0,2618.5
1175,564000,-5638.3303,0.36,0.1525,0.2608,0.0,2618.6
1176,564480,-3094.262,0.47,0.0442,0.3458,0.0,2618.8
1177,564960,-1251.8169,0.3242,0.0467,0.3163,0.0,2619.0
1178,565440,-3475.3425,0.1733,0.29,0.1917,0.0,2642.5
1179,565920,-2308.7001,0.3725,0.155,0.2917,0.0,2642.7
1180,566400,-3363.854,0.3875,-0.155,0.3383,0.0,2642.9
1181,566880,-1792.0991,0.2525,0.1875,0.3042,0.0,2643.0
1182,567360,-3569.4858,0.4967,0.0383,0.3717,0.0,2643.3
1183,567840,-2898.9266,0.2383,0.2033,0.2796,0.0,2643.5
1184,568320,-6621.7201,0.5967,-0.1767,0.5058,0.0,2643.7
1185,568800,-3637.0206,0.4192,-0.26,0.3867,0.0,2643.9
1186,569280,-2871.3677,0.2058,0.1767,0.2704,0.0,2644.2
1187,569760,-1997.1241,0.315,0.2992,0.2417,0.0,2672.0
1188,570240,-2175.8114,0.4017,0.2008,0.28,0.0,2672.2
1189,570720,-2469.3754,0.3808,0.1925,0.28,0.0,2672.4
1190,571200,-2102.736,0.4,0.1908,0.305,0.0,2672.6
1191,571680,-7521.6131,0.44,0.0983,0.2958,0.0,2672.8
1192,572160,-4926.3543,0.4175,0.1267,0.3092,0.0,2672.9
1193,572640,-3782.7103,0.4675,-0.065,0.3892,0.0,2673.1
1194,573120,-1754.6915,0.5075,0.0575,0.3633,0.0,2673.3
1195,573600,-3350.0944,0.38,-0.0375,0.4329,0.0,2697.2
1196,574080,-2649.355,0.4567,-0.1317,0.3942,0.0,2697.4
1197,574560,-7150.7487,0.5275,-0.0508,0.4308,0.0,2697.6
1198,575040,-5162.3762,0.4733,-0.0425,0.3383,0.0,2697.8
1199,575520,-3226.7406,0.435,0.125,0.3583,0.0,2697.9
1200,576000,-5404.2927,0.5108,0.0433,0.3496,0.0,2698.1
1201,576480,-1432.2146,0.3825,0.3158,0.2967,0.0,2698.3
1202,576960,-3611.251,0.1708,0.2825,0.2058,0.0,2698.5
1203,577440,-4705.42,0.4775,0.0,0.3425,0.0,2698.7
1204,577920,-2671.7282,0.1883,0.28,0.2458,0.0,2722.8
1205,578400,-2172.147,0.375,0.1608,0.2825,0.0,2723.0
1206,578880,-1750.6983,0.3833,0.2308,0.2988,0.0,2723.2
1207,579360,-2171.084,0.215,0.1942,0.295,0.0,2723.4
1208,579840,-2973.8905,0.4958,-0.1917,0.4113,0.0,2723.6
1209,580320,-2876.311,0.5167,-0.07,0.3708,0.0,2723.8
1210,580800,-3494.6338,0.5008,-0.1542,0.4129,0.0,2724.0
1211,581280,-2100.2859,0.3292,0.3433,0.2117,0.0,2724.1
1212,581760,-3229.2179,0.35,0.2142,0.2379,0.0,2749.9
1213,582240,-1802.7022,0.1392,0.1475,0.1775,0.0,2750.1
1214,582720,-5414.5561,0.3333,-0.1658,0.3433,0.0,2750.3
1215,583200,-2899.7588,0.3508,0.25,0.2317,0.0,2750.5
1216,583680,-1364.718,0.2392,0.0792,0.2767,0.0,2750.7
1217,584160,-4494.7558,0.3133,0.0675,0.2967,0.0,2750.9
1218,584640,-3735.4004,0.165,0.2692,0.1833,0.0,2751.1
1219,585120,-3493.8004,0.5642,-0.1275,0.4033,0.0,2751.3
1220,585600,-5672.7546,0.51,-0.305,0.5158,0.0,2751.5
1221,586080,-2197.0113,0.4242,-0.0742,0.3475,0.0,2773.7
1222,586560,-6530.9008,0.4508,-0.0642,0.4317,0.0,2773.9
1223,587040,-4624.1126,0.3508,0.2308,0.2183,0.0,2774.1
1224,587520,-5489.2579,0.4367,0.1083,0.3133,0.0,2774.3
1225,588000,-3750.5586,0.4325,-0.0658,0.3871,0.0,2774.5
1226,588480,-5113.7549,0.3808,-0.1108,0.4183,0.0,2774.6
1227,588960,-3738.9166,0.3475,-0.1467,0.3608,0.0,2774.8
1228,589440,-5150.1524,0.4883,0.1233,0.3808,0.0,2775.0
1229,589920,-4561.3299,0.485,-0.0508,0.3763,0.0,2800.2
1230,590400,-2702.9463,0.2858,0.0408,0.2942,0.0,2800.4
1231,590880,-2206.3897,0.4125,0.1242,0.2671,0.0,2800.6
1232,591360,-4203.9567,0.2042,0.165,0.2346,0.0,2800.8
1233,591840,-3447.2632,0.35,-0.0858,0.3563,0.0,2801.0
1234,592320,-3474.6994,0.385,0.18,0.2942,0.0,2801.2
1235,592800,-2464.1403,0.5192,0.04,0.325,0.0,2801.4
1236,593280,-5427.0624,0.4167,-0.46,0.4817,0.0,2801.6
1237,593760,-1689.463,0.3133,0.2692,0.2733,0.0,2801.8
1238,594240,-3135.6869,0.4892,0.2017,0.3525,0.0,2825.3
1239,594720,-4205.3996,0.4092,-0.0758,0.3613,0.0,2825.5
1240,595200,-2164.808,0.1808,0.2408,0.1875,0.0,2825.7
1241,595680,-3253.4827,0.35,0.2958,0.2258,0.0,2825.9
1242,596160,-3280.2492,0.4492,0.2142,0.2775,0.0,2826.1
1243,596640,-4687.2229,0.4517,0.0458,0.325,0.0,2826.3
1244,597120,-3762.588,0.46,0.0442,0.3317,0.0,2826.5
1245,597600,-5568.3168,0.3508,-0.1233,0.3229,0.0,2826.7
1246,598080,-3084.8331,0.395,0.1625,0.3,0.0,2852.0
1247,598560,-6078.2373,0.4883,-0.0942,0.3617,0.0,2852.1
1248,599040,-1878.3093,0.2742,0.2825,0.1933,0.0,2852.3
1249,599520,-6677.9155,0.4442,-0.0792,0.3892,0.0,2852.5
1250,600000,-2890.2771,0.2892,0.0058,0.3008,0.0,2852.7
1251,600480,-4011.7827,0.4575,0.1017,0.3838,0.0,2852.9
1252,600960,-3831.2327,0.3667,0.1808,0.3117,0.0,2853.1
1253,601440,-3749.1281,0.52,-0.1717,0.455,0.0,2853.3
1254,601920,-2848.6185,0.3875,0.1067,0.2738,0.0,2853.4
1255,602400,-4189.5469,0.3708,0.2058,0.2608,0.0,2878.2
1256,602880,-3786.1271,0.6017,-0.1158,0.4608,0.0,2878.4
1257,603360,-3578.4314,0.3958,-0.03,0.2983,0.0,2878.5
1258,603840,-2307.9911,0.2425,0.1175,0.3121,0.0,2878.7
1259,604320,-2554.5402,0.5225,-0.0025,0.3454,0.0,2878.9
1260,604800,-3227.1359,0.3525,-0.1233,0.4175,0.0,2879.1
1261,605280,-2105.0551,0.31,0.3433,0.2008,0.0,2879.3
1262,605760,-2202.1319,0.3492,0.2933,0.2583,0.0,2879.5
1263,606240,-2951.3852,0.4208,0.0258,0.3383,0.0,2904.7
1264,606720,-3628.948,0.5292,0.0258,0.3725,0.0,2904.9
1265,607200,-2696.2369,0.4742,-0.0417,0.4154,0.0,2905.1
1266,607680,-1066.4348,0.3767,0.2425,0.2463,0.0,2905.3
1267,608160,-2201.0996,0.3317,0.2117,0.2392,0.0,2905.5
1268,608640,-1636.6673,0.325,0.2183,0.2092,0.0,2905.8
1269,609120,-4321.7099,0.4333,-0.0017,0.3475,0.0,2906.0
1270,609600,-3365.2847,0.46,-0.025,0.3767,0.0,2906.2
1271,610080,-2549.9744,0.3717,-0.1808,0.3117,0.0,2906.4
1272,610560,-4256.8566,0.3542,0.0617,0.2704,0.0,2934.2
1273,611040,-1476.9001,0.395,0.2367,0.2708,0.0,2934.4
1274,611520,-3142.6049,0.28,-0.03,0.2625,0.0,2934.6
1275,612000,-2705.3056,0.4175,0.0208,0.3404,0.0,2934.8
1276,612480,-1229.9791,0.375,0.0617,0.2913,0.0,2935.0
1277,612960,-3877.972,0.58,-0.22,0.485,0.0,2935.2
1278,613440,-2830.1965,0.2125,0.0442,0.2313,0.0,2935.4
1279,613920,-1329.2411,0.3575,-0.0608,0.37,0.0,2935.6
1280,614400,-2407.2501,0.4083,0.01,0.335,0.0,2935.8
1281,614880,-2216.3893,0.4725,-0.0208,0.3383,0.0,2960.2
1282,615360,-3521.2191,0.2967,0.045,0.2758,0.0,2960.4
1283,615840,-2879.8725,0.32,0.0433,0.3058,0.0,2960.5
1284,616320,-2927.7496,0.43,0.0533,0.3217,0.0,2960.7
1285,616800,-2461.6012,0.2917,-0.0883,0.2967,0.0,2960.9
1286,617280,-3230.1461,0.4075,0.145,0.2992,0.0,2961.1
1287,617760,-1311.3186,0.3567,0.0742,0.285,0.0,2961.3
1288,618240,-2858.4052,0.2,0.1408,0.2092,0.0,2961.6
1289,618720,-1673.0129,0.3608,0.17,0.2942,0.0,2992.1
1290,619200,-3287.387,0.435,-0.0992,0.3942,0.0,2992.3
1291,619680,-5236.8521,0.4825,-0.0375,0.3858,0.0,2992.5
1292,620160,-2341.5944,0.285,0.0025,0.3242,0.0,2992.7
1293,620640,-2405.7297,0.4383,0.1083,0.3092,0.0,2992.9
1294,621120,-2598.7116,0.42,0.1842,0.2808,0.0,2993.1
1295,621600,-3150.1907,0.36,0.295,0.23,0.0,2993.3
1296,622080,-1966.4432,0.2925,-0.0175,0.3063,0.0,2993.5
1297,622560,-2553.5901,0.3833,0.17,0.35,0.0,2993.7
1298,623040,-3424.2741,0.4192,0.1108,0.3171,0.0,3020.9
1299,623520,-2862.9975,0.4808,0.0725,0.3079,0.0,3021.1
1300,624000,-1909.0847,0.3325,0.1,0.2979,0.0,3021.3
1301,624480,-1477.2948,0.3342,0.3117,0.1808,0.0,3021.5
1302,624960,-4415.6846,0.4667,0.0967,0.3533,0.0,3021.7
1303,625440,-5237.9914,0.2633,0.0575,0.2383,0.0,3021.9
1304,625920,-2987.3339,0.4483,-0.03,0.37,0.0,3022.1
1305,626400,-3101.0816,0.51,0.0942,0.3783,0.0,3022.3
1306,626880,-1526.9385,0.2933,0.03,0.2667,0.0,3047.2
1307,627360,-1897.6728,0.2892,-0.0467,0.3008,0.0,3047.3
1308,627840,-1431.171,0.1575,0.2375,0.1975,0.0,3047.5
1309,628320,-966.5966,0.2367,0.0525,0.25,0.0,3047.7
1310,628800,-4073.5332,0.3383,0.2308,0.3388,0.0,3047.9
1311,629280,-1849.2652,0.3342,0.1775,0.2596,0.0,3048.2
1312,629760,-4601.4852,0.2325,0.1108,0.2375,0.0,3048.3
1313,630240,-1967.9088,0.5442,-0.0342,0.4117,0.0,3048.5
1314,630720,-3183.2248,0.4558,-0.2775,0.425,0.0,3048.7
1315,631200,-3605.0133,0.3733,-0.0883,0.3625,0.0,3075.1
1316,631680,-1376.8212,0.1717,0.1483,0.2188,0.0,3075.3
1317,632160,-1846.3763,0.3267,-0.0642,0.3242,0.0,3075.5
1318,632640,-1512.1033,0.3483,0.25,0.2454,0.0,3075.7
1319,633120,-1943.8507,0.36,0.1975,0.2542,0.0,3075.9
1320,633600,-1808.9579,0.1983,0.1442,0.2092,0.0,3076.1
1321,634080,-2300.0978,0.3492,-0.0217,0.3638,0.0,3076.3
1322,634560,-2078.2906,0.5158,0.0067,0.345,0.0,3076.5
1323,635040,-1675.6571,0.2583,0.1,0.2658,0.0,3099.4
1324,635520,-2406.3427,0.2817,0.0042,0.2963,0.0,3099.6
1325,636000,-4475.7198,0.4467,0.0525,0.3533,0.0,3099.8
1326,636480,-1482.3313,0.4317,0.1108,0.29,0.0,3100.0
1327,636960,-1579.9315,0.345,0.2633,0.2804,0.0,3100.2
1328,637440,-1895.6949,0.1375,0.1842,0.1583,0.0,3100.4
1329,637920,-1752.6137,0.34,0.3017,0.2208,0.0,3100.6
1330,638400,-1837.6454,0.4283,0.0108,0.3433,0.0,3100.8
1331,638880,-3269.8393,0.47,0.0117,0.3392,0.0,3101.0
1332,639360,-3131.6608,0.3842,0.275,0.2763,0.0,3122.6
1333,639840,-1998.5245,0.2875,-0.0992,0.2475,0.0,3122.9
1334,640320,-1189.4855,0.2733,0.1433,0.2342,0.0,3123.1
1335,640800,-2693.5665,0.3583,-0.1467,0.35,0.0,3123.4
1336,641280,-1756.8047,0.3983,0.1267,0.295,0.0,3123.7
1337,641760,-1587.6997,0.2958,0.165,0.1933,0.0,3124.0
1338,642240,-1340.5454,0.1433,0.1517,0.1646,0.0,3124.3
1339,642720,-1416.5475,0.3792,0.1183,0.2771,0.0,3124.6
1340,643200,-1346.7148,0.2908,-0.0275,0.3133,0.0,3150.8
1341,643680,-2213.7555,0.3208,0.1742,0.3008,0.0,3151.0
1342,644160,-1101.9561,0.245,0.02,0.2471,0.0,3151.2
1343,644640,-2819.1695,0.4358,0.1175,0.35,0.0,3151.4
1344,645120,-1756.125,0.2817,-0.0525,0.3179,0.0,3151.6
1345,645600,-2234.7446,0.3033,0.2533,0.185,0.0,3151.8
1346,646080,-2154.3923,0.42,0.2117,0.2775,0.0,3152.0
1347,646560,-3085.3606,0.4933,-0.1108,0.4125,0.0,3152.2
1348,647040,-3166.6826,0.2942,-0.0175,0.2763,0.0,3152.4
1349,647520,-1196.836,0.3367,0.2083,0.2392,0.0,3182.2
1350,648000,-946.1809,0.3442,0.1175,0.295,0.0,3182.4
1351,648480,-1355.0241,0.355,0.1025,0.2621,0.0,3182.6
1352,648960,-2112.9966,0.3642,0.1725,0.3075,0.0,3182.8
1353,649440,-1850.0164,0.4025,0.185,0.2838,0.0,3183.0
1354,649920,-1835.4771,0.415,-0.14,0.3563,0.0,3183.2
1355,650400,-3479.2572,0.3092,0.24,0.2433,0.0,3183.5
1356,650880,-681.5301,0.205,0.1167,0.2117,0.0,3183.7
1357,651360,-1512.7141,0.4308,0.04,0.2967,0.0,3206.4
1358,651840,-5461.1614,0.4033,0.0025,0.2975,0.0,3206.6
1359,652320,-2150.7734,0.4433,0.065,0.2825,0.0,3206.8
1360,652800,-3214.9855,0.4383,-0.0158,0.305,0.0,3207.0
1361,653280,-3513.4737,0.3242,-0.0317,0.3025,0.0,3207.1
1362,653760,-2416.0435,0.2142,0.0575,0.2104,0.0,3207.3
1363,654240,-2319.2838,0.44,0.2058,0.285,0.0,3207.5
1364,654720,-1396.8889,0.4225,0.1042,0.3117,0.0,3207.7
1365,655200,-1976.7658,0.5092,0.025,0.3383,0.0,3207.8
1366,655680,-1769.4258,0.31,0.1625,0.2775,0.0,3235.5
1367,656160,-2086.5526,0.3975,0.1158,0.3279,0.0,3235.7
1368,656640,-1576.4073,0.4275,-0.0417,0.3375,0.0,3235.9
1369,657120,-1677.9303,0.4342,0.0117,0.2933,0.0,3236.1
1370,657600,-1792.4878,0.3442,0.115,0.2217,0.0,3236.3
1371,658080,-1425.6407,0.3675,0.2067,0.22,0.0,3236.5
1372,658560,-2874.4394,0.3867,0.1308,0.3271,0.0,3236.7
1373,659040,-1576.4904,0.2883,0.0358,0.25,0.0,3236.9
1374,659520,-2156.096,0.1833,0.205,0.1967,0.0,3261.1
1375,660000,-1566.0726,0.4,0.01,0.3192,0.0,3261.3
1376,660480,-1434.019,0.4533,-0.0867,0.3592,0.0,3261.5
1377,660960,-3516.0455,0.2708,0.2325,0.1958,0.0,3261.7
1378,661440,-1745.1862,0.46,0.0733,0.3058,0.0,3261.9
1379,661920,-3507.1054,0.335,0.1175,0.2625,0.0,3262.0
1380,662400,-2445.7869,0.3317,0.1992,0.2254,0.0,3262.2
1381,662880,-1894.2286,0.4025,0.0983,0.2875,0.0,3262.4
1382,663360,-2608.4807,0.485,-0.0275,0.3458,0.0,3262.6
1383,663840,-1602.9184,0.4233,0.1667,0.2583,0.0,3292.8
1384,664320,-1274.6905,0.315,0.225,0.2375,0.0,3293.0
1385,664800,-2161.829,0.4442,0.1733,0.2558,0.0,3293.2
1386,665280,-2725.1586,0.345,0.1517,0.2613,0.0,3293.4
1387,665760,-2068.4766,0.3717,0.0408,0.3208,0.0,3293.6
1388,666240,-1319.0676,0.2467,-0.0108,0.2608,0.0,3293.9
1389,666720,-866.6527,0.1975,0.0975,0.1808,0.0,3294.1
1390,667200,-1477.9098,0.3425,0.1033,0.2721,0.0,3294.3
1391,667680,-2776.1991,0.4675,0.0425,0.3429,0.0,3318.7
1392,668160,-2336.4978,0.3325,0.18,0.2383,0.0,3318.9
1393,668640,-1100.7372,0.2358,0.0233,0.2575,0.0,3319.1
1394,669120,-1194.1466,0.26,0.0475,0.2863,0.0,3319.3
1395,669600,-959.0873,0.3008,0.2333,0.2079,0.0,3319.5
1396,670080,-1318.8281,0.3917,0.1842,0.2508,0.0,3319.7
1397,670560,-1275.6114,0.2717,0.0092,0.2842,0.0,3319.9
1398,671040,-943.9046,0.2292,0.1133,0.2408,0.0,3320.1
1399,671520,-1112.122,0.4058,0.0742,0.3425,0.0,3320.3
1400,672000,-1067.4126,0.2508,-0.0183,0.2392,0.0,3345.7
1401,672480,-709.295,0.3083,0.1983,0.2088,0.0,3345.9
1402,672960,-1386.3626,0.13,0.145,0.1354,0.0,3346.1
1403,673440,-1488.5097,0.3992,0.0875,0.2729,0.0,3346.3
1404,673920,-2093.0126,0.1525,0.1158,0.1896,0.0,3346.5
1405,674400,-786.3066,0.3408,0.1492,0.2696,0.0,3346.7
1406,674880,-1702.9305,0.2,0.0717,0.2283,0.0,3346.9
1407,675360,-2268.7635,0.1458,0.1117,0.1688,0.0,3347.1
1408,675840,-2039.5607,0.3383,0.0375,0.2942,0.0,3347.3
1409,676320,-1254.1731,0.275,0.1233,0.1917,0.0,3371.9
1410,676800,-3239.4402,0.2733,-0.0333,0.2758,0.0,3372.1
1411,677280,-1449.6416,0.4367,0.0725,0.3092,0.0,3372.3
1412,677760,-1506.638,0.3592,0.1567,0.3,0.0,3372.4
1413,678240,-1042.1198,0.2483,0.1758,0.1483,0.0,3372.6
1414,678720,-1120.3714,0.2617,0.0217,0.27,0.0,3372.8
1415,679200,-1962.9758,0.3433,0.1167,0.2508,0.0,3373.1
1416,679680,-818.035,0.2908,0.1892,0.1821,0.0,3373.3
1417,680160,-627.5409,0.1292,0.1067,0.1617,0.0,3401.2
1418,680640,-2435.0856,0.2225,0.0917,0.2479,0.0,3401.4
1419,681120,-545.224,0.1417,-0.0125,0.1438,0.0,3401.6
1420,681600,-1517.1476,0.3833,0.0192,0.3367,0.0,3401.9
1421,682080,-1662.5001,0.3267,0.1408,0.2388,0.0,3402.1
1422,682560,-973.5462,0.4125,0.125,0.2879,0.0,3402.3
1423,683040,-1399.6741,0.3308,0.24,0.1875,0.0,3402.6
1424,683520,-1201.8964,0.1717,0.0925,0.1933,0.0,3402.8
1425,684000,-671.3362,0.3825,0.1683,0.2358,0.0,3403.1
1426,684480,-3701.9029,0.4058,0.025,0.2575,0.0,3428.9
1427,684960,-2125.3516,0.42,0.0017,0.2933,0.0,3429.1
1428,685440,-2065.8326,0.3708,-0.1225,0.2817,0.0,3429.3
1429,685920,-1260.5174,0.3617,-0.1467,0.3292,0.0,3429.5
1430,686400,-1316.6754,0.3217,0.075,0.2683,0.0,3429.7
1431,686880,-1503.0844,0.27,0.0933,0.1971,0.0,3429.8
1432,687360,-2275.8967,0.42,-0.0292,0.3083,0.0,3430.0
1433,687840,-1088.4233,0.3417,0.0742,0.2779,0.0,3430.2
1434,688320,-731.3675,0.2967,-0.0983,0.3138,0.0,3455.3
1435,688800,-2221.7529,0.4408,-0.0908,0.3075,0.0,3455.5
1436,689280,-533.7841,0.2225,0.0258,0.225,0.0,3455.7
1437,689760,-1187.7056,0.4592,0.07,0.3283,0.0,3456.0
1438,690240,-3079.8159,0.4292,0.0942,0.2804,0.0,3456.2
1439,690720,-2241.5382,0.4458,-0.0217,0.2908,0.0,3456.4
1440,691200,-940.0917,0.1725,-0.0033,0.2125,0.0,3456.6
1441,691680,-876.1083,0.4075,0.0008,0.3654,0.0,3456.7
1442,692160,-459.1668,0.3783,0.0692,0.2721,0.0,3456.9
1443,692640,-1582.8743,0.3867,-0.0208,0.3079,0.0,3480.9
1444,693120,-701.0841,0.2442,0.0442,0.1921,0.0,3481.1
1445,693600,-970.4992,0.41,0.0717,0.3283,0.0,3481.3
1446,694080,-1741.9441,0.3308,0.0442,0.2758,0.0,3481.6
1447,694560,-1262.6308,0.3358,0.0033,0.2779,0.0,3481.8
1448,695040,-926.5617,0.3575,0.0875,0.26,0.0,3482.0
1449,695520,-631.3083,0.2658,0.1117,0.205,0.0,3482.2
1450,696000,-662.9476,0.2333,-0.0467,0.2504,0.0,3482.4
1451,696480,-827.5342,0.3283,0.0617,0.2704,0.0,3508.2
1452,696960,-752.4413,0.2933,0.0958,0.2113,0.0,3508.4
1453,697440,-1302.3892,0.3483,-0.1458,0.3321,0.0,3508.6
1454,697920,-2511.2343,0.4717,-0.0175,0.355,0.0,3508.8
1455,698400,-1573.1049,0.3908,0.0392,0.3008,0.0,3508.9
1456,698880,-1054.4687,0.2592,0.0383,0.305,0.0,3509.2
1457,699360,-414.3138,0.3167,0.065,0.2054,0.0,3509.4
1458,699840,-1765.8859,0.3658,0.005,0.3033,0.0,3509.6
1459,700320,-906.8318,0.2492,-0.0217,0.2379,0.0,3509.8
1460,700800,-658.796,0.2675,0.1592,0.1646,0.0,3533.5
1461,701280,-685.3599,0.3267,0.24,0.1867,0.0,3533.7
1462,701760,-685.2654,0.3017,0.1325,0.2179,0.0,3533.9
1463,702240,-1554.487,0.225,0.0642,0.2371,0.0,3534.1
1464,702720,-1280.261,0.2142,0.13,0.2387,0.0,3534.3
1465,703200,-1033.5642,0.2408,0.1217,0.2229,0.0,3534.5
1466,703680,-920.0397,0.1825,0.1733,0.1875,0.0,3534.7
1467,704160,-362.1134,0.3325,0.0508,0.25,0.0,3534.9
1468,704640,-851.4241,0.3408,0.0492,0.3004,0.0,3559.6
1469,705120,-2274.9711,0.5342,-0.0867,0.3767,0.0,3559.8
1470,705600,-1151.4609,0.4367,-0.0967,0.2738,0.0,3560.0
1471,706080,-2189.8757,0.4467,-0.0317,0.2892,0.0,3560.2
1472,706560,-1392.4749,0.485,-0.0883,0.3338,0.0,3560.4
1473,707040,-2100.9628,0.3925,0.0533,0.3312,0.0,3560.6
1474,707520,-1959.7801,0.4567,-0.1858,0.3788,0.0,3560.8
1475,708000,-1430.078,0.1508,0.0383,0.185,0.0,3561.0
1476,708480,-1701.188,0.3583,0.0008,0.2508,0.0,3561.2
1477,708960,-1693.2276,0.3833,0.0308,0.3254,0.0,3590.7
1478,709440,-4024.1901,0.3808,0.1325,0.2625,0.0,3590.9
1479,709920,-885.403,0.41,-0.0725,0.3325,0.0,3591.1
1480,710400,-1861.8259,0.2358,-0.1292,0.2817,0.0,3591.3
1481,710880,-1489.94,0.3533,-0.0042,0.2721,0.0,3591.5
1482,711360,-2591.8899,0.22,-0.015,0.245,0.0,3591.7
1483,711840,-3878.151,0.4558,-0.0675,0.2842,0.0,3591.9
1484,712320,-1642.0034,0.4492,-0.1883,0.3879,0.0,3592.1
1485,712800,-469.5959,0.3575,0.015,0.3113,0.0,3617.2
1486,713280,-2766.1306,0.4425,-0.02,0.2775,0.0,3617.4
1487,713760,-904.2538,0.3242,0.0108,0.2404,0.0,3617.5
1488,714240,-2523.5738,0.4292,-0.0517,0.3004,0.0,3617.7
1489,714720,-544.3119,0.4008,-0.0083,0.3104,0.0,3617.9
1490,715200,-1237.2902,0.2658,-0.0533,0.2583,0.0,3618.0
1491,715680,-1274.6781,0.2433,-0.0783,0.2667,0.0,3618.2
1492,716160,-2238.4988,0.235,-0.0217,0.2667,0.0,3618.4
1493,716640,-1024.2313,0.4458,0.0383,0.2808,0.0,3618.6
1494,717120,-892.7248,0.1367,-0.0608,0.1763,0.0,3646.3
1495,717600,-2135.0237,0.1842,0.1317,0.1125,0.0,3646.4
1496,718080,-738.2821,0.2867,0.0575,0.1908,0.0,3646.6
1497,718560,-497.0979,0.3,0.18,0.1692,0.0,3646.8
1498,719040,-569.5456,0.3483,0.1667,0.1954,0.0,3647.0
1499,719520,-1725.21,0.3692,0.0508,0.2058,0.0,3647.2
1500,720000,-714.8213,0.3042,0.1108,0.1825,0.0,3647.3
1501,720480,-1704.0887,0.355,0.03,0.2121,0.0,3647.5
1502,720960,-557.6421,0.1417,-0.015,0.1588,0.0,3672.3
1503,721440,-1052.0598,0.44,-0.0417,0.2413,0.0,3672.5
1504,721920,-1263.8581,0.3233,0.0542,0.2075,0.0,3672.7
1505,722400,-866.8044,0.1683,-0.0642,0.2137,0.0,3672.9
1506,722880,-648.1589,0.33,0.0525,0.1846,0.0,3673.1
1507,723360,-666.3693,0.2533,0.1392,0.1367,0.0,3673.3
1508,723840,-511.5957,0.3267,0.0883,0.2354,0.0,3673.5
1509,724320,-330.3867,0.2233,0.1167,0.1783,0.0,3673.7
1510,724800,-773.092,0.115,-0.0192,0.1508,0.0,3674.0
1511,725280,-552.4885,0.1367,-0.0092,0.1629,0.0,3701.7
1512,725760,-1122.3681,0.2792,0.0875,0.2275,0.0,3701.9
1513,726240,-1104.2078,0.3533,0.0175,0.2071,0.0,3702.2
1514,726720,-766.1346,0.2633,0.055,0.185,0.0,3702.4
1515,727200,-992.2944,0.1717,0.0733,0.1913,0.0,3702.6
1516,727680,-523.7298,0.2675,0.1083,0.1875,0.0,3702.8
1517,728160,-1033.123,0.1067,0.0958,0.1025,0.0,3703.0
1518,728640,-633.6931,0.3033,0.0317,0.29,0.0,3703.2
1519,729120,-651.4529,0.3,0.1617,0.1817,0.0,3727.2
1520,729600,-384.7891,0.1667,0.015,0.1908,0.0,3727.4
1521,730080,-699.7155,0.1408,-0.0625,0.1725,0.0,3727.6
1522,730560,-533.6323,0.3342,-0.0033,0.2433,0.0,3727.8
1523,731040,-893.6977,0.2883,0.0808,0.2267,0.0,3728.1
1524,731520,-720.5281,0.2458,0.1233,0.1608,0.0,3728.3
1525,732000,-2865.5178,0.3508,0.0025,0.2358,0.0,3728.5
1526,732480,-499.6223,0.1625,0.0733,0.1621,0.0,3728.6
1527,732960,-531.6776,0.2658,0.1317,0.14,0.0,3728.8
1528,733440,-737.9659,0.3042,0.06,0.28,0.0,3755.0
1529,733920,-1365.4203,0.2033,-0.085,0.2387,0.0,3755.2
1530,734400,-1580.5153,0.2592,-0.1642,0.3075,0.0,3755.4
1531,734880,-3070.9319,0.4092,-0.1483,0.3413,0.0,3755.6
1532,735360,-3375.2395,0.3117,-0.0542,0.3154,0.0,3755.8
1533,735840,-1699.7167,0.3775,-0.0492,0.2883,0.0,3756.0
1534,736320,-311.6742,0.3283,-0.04,0.3096,0.0,3756.2
1535,736800,-3629.8728,0.4308,-0.1008,0.2892,0.0,3756.3
1536,737280,-418.2305,0.3733,-0.0775,0.2808,0.0,3756.6
1537,737760,-1040.3029,0.4058,-0.0017,0.2458,0.0,3778.7
1538,738240,-177.0688,0.3192,0.0458,0.2492,0.0,3778.9
1539,738720,-727.0919,0.1133,-0.0358,0.1275,0.0,3779.1
1540,739200,-1884.264,0.3717,-0.0975,0.2542,0.0,3779.2
1541,739680,-1942.8415,0.1175,-0.0142,0.1333,0.0,3779.4
1542,740160,-2449.1764,0.1325,0.0158,0.1433,0.0,3779.6
1543,740640,-941.0531,0.2783,0.0642,0.1696,0.0,3779.7
1544,741120,-660.8373,0.215,0.0825,0.1742,0.0,3779.9
1545,741600,-4539.7338,0.3433,0.0033,0.2667,0.0,3803.1
1546,742080,-734.9486,0.3533,0.0625,0.215,0.0,3803.4
1547,742560,-961.5849,0.1633,-0.0175,0.1938,0.0,3803.5
